Symbol,Price,Type,Description,Quantity,Commission,Amount,Date
"SLV260116C00028000","5.95","Trade","SLV Jan 16, 2026 $28.00 Call",5,"0.00","-2975.58","Jun 25, 2025"
"CRCL250718P00240000","50.70","Trade","CRCL Jul 18, 2025 $240.00 Put",-1,"0.00","5069.87","Jun 25, 2025"
"AAPL250718P00202500","4.90","Trade","AAPL Jul 18, 2025 $202.50 Put",4,"0.00","-1960.46","Jun 25, 2025"
"PLTR250627P00140000","0.77","Trade","PLTR Jun 27, 2025 $140.00 Put",-2,"0.00","153.75","Jun 25, 2025"
"COIN250815C00340000","39.65","Trade","COIN Aug 15, 2025 $340.00 Call",1,"0.00","-3965.12","Jun 25, 2025"
"ASTS250718P00054000","6.80","Trade","ASTS Jul 18, 2025 $54.00 Put",3,"0.00","-2040.36","Jun 25, 2025"
"AMZN250815C00210000","12.00","Trade","AMZN Aug 15, 2025 $210.00 Call",7,"0.00","-8400.82","Jun 25, 2025"
"HOOD260116C00080000","18.50","Trade","HOOD Jan 16, 2026 $80.00 Call",2,"0.00","-3700.24","Jun 25, 2025"
"CRCL250718P00240000","49.50","Trade","CRCL Jul 18, 2025 $240.00 Put",-1,"0.00","4949.87","Jun 25, 2025"
"PLTR250627P00135000","0.25","Trade","PLTR Jun 27, 2025 $135.00 Put",2,"0.00","-50.24","Jun 25, 2025"
"COIN250627P00350000","6.61","Trade","COIN Jun 27, 2025 $350.00 Put",-1,"0.00","660.87","Jun 25, 2025"
"PLTR250815P00135000","9.50","Trade","PLTR Aug 15, 2025 $135.00 Put",-2,"0.00","1899.75","Jun 25, 2025"
"CRWV250718P00162500","19.41","Trade","CRWV Jul 18, 2025 $162.50 Put",1,"0.00","-1941.12","Jun 25, 2025"
"SMCI250815C00046000","5.79","Trade","SMCI Aug 15, 2025 $46.00 Call",6,"0.00","-3474.70","Jun 25, 2025"
"PAYX","141.68","Trade","PAYX",-200,"0.00","28335.95","Jun 25, 2025"
"CRCL250718P00185000","14.00","Trade","CRCL Jul 18, 2025 $185.00 Put",-2,"0.00","2799.75","Jun 24, 2025"
"COIN250627P00332500","4.20","Trade","COIN Jun 27, 2025 $332.50 Put",-1,"0.00","419.87","Jun 24, 2025"
"COIN250627P00307500","0.68","Trade","COIN Jun 27, 2025 $307.50 Put",-4,"0.00","271.53","Jun 24, 2025"
"SPXW250624C06090000","7.35","Trade","SPXW Jun 24, 2025 $6,090.00 Call",3,"2.10","-2209.26","Jun 24, 2025"
"CRCL250718P00185000","16.69","Trade","CRCL Jul 18, 2025 $185.00 Put",-3,"0.00","5007.62","Jun 24, 2025"
"PLTR250815P00135000","10.20","Trade","PLTR Aug 15, 2025 $135.00 Put",2,"0.00","-2040.24","Jun 24, 2025"
"COIN250627P00332500","10.30","Trade","COIN Jun 27, 2025 $332.50 Put",2,"0.00","-2060.24","Jun 24, 2025"
"SPXW250624C06090000","3.88","Trade","SPXW Jun 24, 2025 $6,090.00 Call",-3,"0.00","1161.84","Jun 24, 2025"
"CRCL250718P00185000","16.20","Trade","CRCL Jul 18, 2025 $185.00 Put",-3,"0.00","4859.62","Jun 24, 2025"
"SPXW250624C06095000","4.35","Trade","SPXW Jun 24, 2025 $6,095.00 Call",-3,"0.00","1302.84","Jun 24, 2025"
"COIN250627P00350000","12.73","Trade","COIN Jun 27, 2025 $350.00 Put",1,"0.00","-1273.12","Jun 24, 2025"
"COIN250627P00307500","1.81","Trade","COIN Jun 27, 2025 $307.50 Put",2,"0.00","-362.24","Jun 24, 2025"
"CRCL250718P00185000","14.00","Trade","CRCL Jul 18, 2025 $185.00 Put",-2,"0.00","2799.75","Jun 24, 2025"
"COIN250627P00332500","4.25","Trade","COIN Jun 27, 2025 $332.50 Put",-1,"0.00","424.87","Jun 24, 2025"
"CRCL250718P00240000","46.44","Trade","CRCL Jul 18, 2025 $240.00 Put",1,"0.00","-4644.12","Jun 24, 2025"
"KO","69.94","Trade","KO",-350,"0.00","24477.16","Jun 24, 2025"
"CRCL250718P00240000","46.17","Trade","CRCL Jul 18, 2025 $240.00 Put",1,"0.00","-4617.12","Jun 24, 2025"
"HON","225.07","Trade","HON",-125,"0.00","28133.68","Jun 24, 2025"
"COIN250627C00285000","61.50","Trade","COIN Jun 27, 2025 $285.00 Call",-2,"0.00","12299.74","Jun 24, 2025"
"QQQ250701P00537000","4.24","Trade","QQQ Jul 01, 2025 $537.00 Put",2,"0.00","-848.24","Jun 24, 2025"
"AMZN260116C00230000","14.50","Trade","AMZN Jan 16, 2026 $230.00 Call",-1,"0.00","1449.87","Jun 24, 2025"
"SPXW250624C06095000","2.78","Trade","SPXW Jun 24, 2025 $6,095.00 Call",3,"2.10","-838.26","Jun 24, 2025"
"PLTR250815P00135000","10.16","Trade","PLTR Aug 15, 2025 $135.00 Put",2,"0.00","-2032.24","Jun 24, 2025"
"COIN250627P00350000","12.64","Trade","COIN Jun 27, 2025 $350.00 Put",1,"0.00","-1264.12","Jun 24, 2025"
"AMZN260116C00230000","14.50","Trade","AMZN Jan 16, 2026 $230.00 Call",-1,"0.00","1449.87","Jun 24, 2025"
"QQQ250701P00537000","4.25","Trade","QQQ Jul 01, 2025 $537.00 Put",2,"0.00","-850.24","Jun 24, 2025"
"CRCL250718P00185000","15.10","Trade","CRCL Jul 18, 2025 $185.00 Put",1,"0.00","-1510.12","Jun 23, 2025"
"CAT250627P00330000","0.08","Trade","CAT Jun 27, 2025 $330.00 Put",2,"0.00","-16.24","Jun 23, 2025"
"CRCL250718P00185000","13.30","Trade","CRCL Jul 18, 2025 $185.00 Put",1,"0.00","-1330.12","Jun 23, 2025"
"SMCI250815C00044000","4.70","Trade","SMCI Aug 15, 2025 $44.00 Call",-3,"0.00","1409.63","Jun 23, 2025"
"CRCL250718P00185000","14.70","Trade","CRCL Jul 18, 2025 $185.00 Put",1,"0.00","-1470.12","Jun 23, 2025"
"CRCL250718P00185000","12.00","Trade","CRCL Jul 18, 2025 $185.00 Put",1,"0.00","-1200.12","Jun 23, 2025"
"CRWD250627P00450000","0.82","Trade","CRWD Jun 27, 2025 $450.00 Put",2,"0.00","-164.24","Jun 23, 2025"
"AMZN260116C00230000","12.75","Trade","AMZN Jan 16, 2026 $230.00 Call",2,"0.00","-2550.24","Jun 23, 2025"
"CRCL250718P00185000","13.92","Trade","CRCL Jul 18, 2025 $185.00 Put",1,"0.00","-1392.12","Jun 23, 2025"
"CRWD250627P00455000","1.19","Trade","CRWD Jun 27, 2025 $455.00 Put",-2,"0.00","237.74","Jun 23, 2025"
"CAT250627P00335000","0.10","Trade","CAT Jun 27, 2025 $335.00 Put",-2,"0.00","19.75","Jun 23, 2025"
"FDX250627P00205000","1.58","Trade","FDX Jun 27, 2025 $205.00 Put",-2,"0.00","315.75","Jun 23, 2025"
"SMCI250815C00044000","4.79","Trade","SMCI Aug 15, 2025 $44.00 Call",-2,"0.00","957.74","Jun 23, 2025"
"AMGN250627P00270000","1.34","Trade","AMGN Jun 27, 2025 $270.00 Put",-2,"0.00","267.75","Jun 23, 2025"
"QQQ250627P00536000","7.87","Trade","QQQ Jun 27, 2025 $536.00 Put",1,"0.00","-787.12","Jun 23, 2025"
"CRCL250627C00300000","18.59","Trade","CRCL Jun 27, 2025 $300.00 Call",-1,"0.00","1858.87","Jun 23, 2025"
"CRCL250718P00185000","14.80","Trade","CRCL Jul 18, 2025 $185.00 Put",1,"0.00","-1480.12","Jun 23, 2025"
"QQQ250627P00536000","7.88","Trade","QQQ Jun 27, 2025 $536.00 Put",1,"0.00","-788.12","Jun 23, 2025"
"COIN250627P00307500","8.66","Trade","COIN Jun 27, 2025 $307.50 Put",2,"0.00","-1732.24","Jun 23, 2025"
"AMD260116C00130000","18.58","Trade","AMD Jan 16, 2026 $130.00 Call",-2,"0.00","3715.75","Jun 23, 2025"
"SMCI250815C00044000","4.70","Trade","SMCI Aug 15, 2025 $44.00 Call",-3,"0.00","1409.63","Jun 23, 2025"
"FDX250627P00200000","1.06","Trade","FDX Jun 27, 2025 $200.00 Put",2,"0.00","-212.24","Jun 23, 2025"
"AMGN250627P00265000","1.23","Trade","AMGN Jun 27, 2025 $265.00 Put",2,"0.00","-246.24","Jun 23, 2025"
"CRCL250627C00300000","18.60","Trade","CRCL Jun 27, 2025 $300.00 Call",-1,"0.00","1859.87","Jun 23, 2025"
"SMCI250815C00044000","4.79","Trade","SMCI Aug 15, 2025 $44.00 Call",-2,"0.00","957.74","Jun 23, 2025"
"COIN250627P00285000","1.92","Trade","COIN Jun 27, 2025 $285.00 Put",-4,"0.00","767.53","Jun 23, 2025"
"ANF250815C00070000","9.80","Trade","ANF Aug 15, 2025 $70.00 Call",-1,"0.00","979.87","Jun 23, 2025"
"ANF250815C00070000","9.70","Trade","ANF Aug 15, 2025 $70.00 Call",-1,"0.00","969.87","Jun 23, 2025"
"NVDA250815C00140000","11.30","Trade","NVDA Aug 15, 2025 $140.00 Call",2,"0.00","-2260.24","Jun 20, 2025"
"CRCL250627C00300000","13.26","Trade","CRCL Jun 27, 2025 $300.00 Call",1,"0.00","-1326.12","Jun 20, 2025"
"CRCL250718P00185000","16.70","Trade","CRCL Jul 18, 2025 $185.00 Put",1,"0.00","-1670.12","Jun 20, 2025"
"CRCL250718P00185000","17.70","Trade","CRCL Jul 18, 2025 $185.00 Put",2,"0.00","-3540.24","Jun 20, 2025"
"AMZN250815C00210000","11.90","Trade","AMZN Aug 15, 2025 $210.00 Call",-2,"0.00","2379.74","Jun 20, 2025"
"KO","69.37","Trade","KO",350,"0.00","-24279.53","Jun 20, 2025"
"COIN250627C00285000","22.85","Trade","COIN Jun 27, 2025 $285.00 Call",2,"0.00","-4570.24","Jun 20, 2025"
"TSLA250815C00360000","20.06","Trade","TSLA Aug 15, 2025 $360.00 Call",1,"0.00","-2006.12","Jun 20, 2025"
"SPXW250620C06025000","4.87","Trade","SPXW Jun 20, 2025 $6,025.00 Call",-3,"0.00","1458.84","Jun 20, 2025"
"TSLA250815C00360000","20.10","Trade","TSLA Aug 15, 2025 $360.00 Call",1,"0.00","-2010.12","Jun 20, 2025"
"NVDA250815C00140000","11.30","Trade","NVDA Aug 15, 2025 $140.00 Call",2,"0.00","-2260.24","Jun 20, 2025"
"CRCL250718P00185000","16.70","Trade","CRCL Jul 18, 2025 $185.00 Put",1,"0.00","-1670.12","Jun 20, 2025"
"SLV250627P00033500","1.05","Trade","SLV Jun 27, 2025 $33.50 Put",-4,"0.00","419.53","Jun 20, 2025"
"SPXW250620C06030000","3.67","Trade","SPXW Jun 20, 2025 $6,030.00 Call",3,"2.10","-1105.26","Jun 20, 2025"
"CRCL250627C00300000","13.20","Trade","CRCL Jun 27, 2025 $300.00 Call",1,"0.00","-1320.12","Jun 20, 2025"
"SLV250815C00032000","1.63","Trade","SLV Aug 15, 2025 $32.00 Call",-10,"0.00","1628.81","Jun 20, 2025"
,,"Option","null",-2,,"0.00","Jun 20, 2025"
,,"Option","null",-3,,"0.00","Jun 20, 2025"
,,"Option","null",3,,"0.00","Jun 20, 2025"
,,"Option","null",2,,"0.00","Jun 20, 2025"
,,"Option","null",-2,,"0.00","Jun 20, 2025"
,,"Option","null",2,,"0.00","Jun 20, 2025"
,,"Option","null",-2,,"0.00","Jun 20, 2025"
,,"Option","null",2,,"0.00","Jun 20, 2025"
,,"Option","null",-2,,"0.00","Jun 20, 2025"
"SMCI250815P00032000","0.99","Trade","SMCI Aug 15, 2025 $32.00 Put",-10,"0.00","986.80","Jun 18, 2025"
"PANW250815C00200000","10.15","Trade","PANW Aug 15, 2025 $200.00 Call",-2,"0.00","2029.75","Jun 18, 2025"
"GLD270115C00400000","10.58","Trade","GLD Jan 15, 2027 $400.00 Call",-2,"0.00","2115.75","Jun 18, 2025"
"SMCI250815C00044000","6.00","Trade","SMCI Aug 15, 2025 $44.00 Call",3,"0.00","-1800.36","Jun 18, 2025"
"COIN250627P00285000","10.12","Trade","COIN Jun 27, 2025 $285.00 Put",2,"0.00","-2024.24","Jun 18, 2025"
"COIN250815C00250000","48.00","Trade","COIN Aug 15, 2025 $250.00 Call",-2,"0.00","9599.75","Jun 18, 2025"
"COIN250627P00285000","10.12","Trade","COIN Jun 27, 2025 $285.00 Put",2,"0.00","-2024.24","Jun 18, 2025"
"COIN260116C00320000","42.00","Trade","COIN Jan 16, 2026 $320.00 Call",-4,"0.00","16799.53","Jun 18, 2025"
"HON","221.99","Trade","HON",125,"0.00","-27748.14","Jun 18, 2025"
"GLD270115C00450000","5.87","Trade","GLD Jan 15, 2027 $450.00 Call",1,"0.00","-587.12","Jun 18, 2025"
"GLD250815C00309000","10.82","Trade","GLD Aug 15, 2025 $309.00 Call",-2,"0.00","2163.74","Jun 18, 2025"
"AMZN260116C00230000","16.70","Trade","AMZN Jan 16, 2026 $230.00 Call",-2,"0.00","3339.75","Jun 18, 2025"
"SMCI250815C00044000","6.00","Trade","SMCI Aug 15, 2025 $44.00 Call",2,"0.00","-1200.24","Jun 18, 2025"
"SMCI250815C00044000","6.00","Trade","SMCI Aug 15, 2025 $44.00 Call",3,"0.00","-1800.36","Jun 18, 2025"
"SMCI250815C00044000","5.99","Trade","SMCI Aug 15, 2025 $44.00 Call",2,"0.00","-1198.24","Jun 18, 2025"
"WFC","74.76","Trade","WFC",-350,"0.00","26164.16","Jun 18, 2025"
"GLD270115C00350000","21.29","Trade","GLD Jan 15, 2027 $350.00 Call",1,"0.00","-2129.12","Jun 18, 2025"
"WMT","95.22","Trade","WMT",-500,"0.00","47607.63","Jun 18, 2025"
"PANW250815C00200000","10.56","Trade","PANW Aug 15, 2025 $200.00 Call",-2,"0.00","2111.74","Jun 18, 2025"
"QQQ250627P00536000","10.94","Trade","QQQ Jun 27, 2025 $536.00 Put",-1,"0.00","1093.87","Jun 17, 2025"
"AMZN250815C00210000","15.55","Trade","AMZN Aug 15, 2025 $210.00 Call",2,"0.00","-3110.24","Jun 17, 2025"
"RIVN250815C00012000","2.26","Trade","RIVN Aug 15, 2025 $12.00 Call",14,"0.00","-3165.62","Jun 17, 2025"
"QQQ250627P00536000","10.74","Trade","QQQ Jun 27, 2025 $536.00 Put",-1,"0.00","1073.87","Jun 17, 2025"
"HON250620P00200000","0.05","Trade","HON Jun 20, 2025 $200.00 Put",2,"0.00","-10.24","Jun 17, 2025"
"QQQ250627P00536000","8.42","Trade","QQQ Jun 27, 2025 $536.00 Put",-2,"0.00","1683.75","Jun 17, 2025"
"COIN260116C00320000","25.20","Trade","COIN Jan 16, 2026 $320.00 Call",-2,"0.00","5039.75","Jun 17, 2025"
"AVGO250620P00235000","0.30","Trade","AVGO Jun 20, 2025 $235.00 Put",2,"0.00","-60.24","Jun 17, 2025"
"HON250620P00205000","0.05","Trade","HON Jun 20, 2025 $205.00 Put",-2,"0.00","9.75","Jun 17, 2025"
"AVGO250620P00240000","0.70","Trade","AVGO Jun 20, 2025 $240.00 Put",-2,"0.00","139.75","Jun 17, 2025"
"SLV250815C00032000","2.56","Trade","SLV Aug 15, 2025 $32.00 Call",-6,"0.00","1535.28","Jun 17, 2025"
"PANW250815C00200000","11.29","Trade","PANW Aug 15, 2025 $200.00 Call",4,"0.00","-4516.46","Jun 17, 2025"
"CRWD250620P00455000","1.13","Trade","CRWD Jun 20, 2025 $455.00 Put",2,"0.00","-226.24","Jun 16, 2025"
"CRWD250620P00460000","1.31","Trade","CRWD Jun 20, 2025 $460.00 Put",-2,"0.00","261.75","Jun 16, 2025"
"WFC","73.38","Trade","WFC",350,"0.00","-25682.03","Jun 16, 2025"
"QQQ250627P00536000","7.20","Trade","QQQ Jun 27, 2025 $536.00 Put",4,"0.00","-2880.46","Jun 16, 2025"
"AMD260116C00130000","17.39","Trade","AMD Jan 16, 2026 $130.00 Call",-2,"0.00","3477.75","Jun 16, 2025"
"AAPL260116C00215000","12.17","Trade","AAPL Jan 16, 2026 $215.00 Call",-2,"0.00","2433.75","Jun 13, 2025"
"PAYX","152.85","Trade","PAYX",200,"0.00","-30569.36","Jun 13, 2025"
"QQQ250627P00536000","12.58","Trade","QQQ Jun 27, 2025 $536.00 Put",-2,"0.00","2515.75","Jun 13, 2025"
"CVNA250718P00310000","24.34","Trade","CVNA Jul 18, 2025 $310.00 Put",-2,"0.00","4867.75","Jun 13, 2025"
"AMD260116C00130000","12.30","Trade","AMD Jan 16, 2026 $130.00 Call",2,"0.00","-2460.24","Jun 13, 2025"
"SLV250627P00033500","1.01","Trade","SLV Jun 27, 2025 $33.50 Put",8,"0.00","-809.92","Jun 13, 2025"
"CRWV250703P00110000","3.70","Trade","CRWV Jul 03, 2025 $110.00 Put",1,"0.00","-370.12","Jun 13, 2025"
"CRWV250703P00150000","22.54","Trade","CRWV Jul 03, 2025 $150.00 Put",1,"0.00","-2254.12","Jun 13, 2025"
"COIN250815C00250000","18.25","Trade","COIN Aug 15, 2025 $250.00 Call",2,"0.00","-3650.24","Jun 13, 2025"
"SLV250815C00032000","2.12","Trade","SLV Aug 15, 2025 $32.00 Call",16,"0.00","-3385.84","Jun 13, 2025"
"CRWV250703P00130000","10.57","Trade","CRWV Jul 03, 2025 $130.00 Put",-2,"0.00","2113.75","Jun 13, 2025"
"COST250718C01040000","8.80","Trade","COST Jul 18, 2025 $1,040.00 Call",-2,"0.00","1759.74","Jun 13, 2025"
"QQQ250627P00536000","11.58","Trade","QQQ Jun 27, 2025 $536.00 Put",-2,"0.00","2315.75","Jun 13, 2025"
"QQQ250627P00536000","12.73","Trade","QQQ Jun 27, 2025 $536.00 Put",-2,"0.00","2545.75","Jun 13, 2025"
"ANF250815C00070000","12.30","Trade","ANF Aug 15, 2025 $70.00 Call",2,"0.00","-2460.24","Jun 13, 2025"
,,"Option","ORCL250613P00160000",2,,"0.00","Jun 13, 2025"
,,"Option","QCOM250613P00150000",2,,"0.00","Jun 13, 2025"
,,"Option","QCOM250613P00145000",-2,,"0.00","Jun 13, 2025"
,,"Option","ORCL250613P00155000",-2,,"0.00","Jun 13, 2025"
,,"Option","CRWD250613P00445000",2,,"0.00","Jun 13, 2025"
,,"Option","CRWD250613P00440000",-2,,"0.00","Jun 13, 2025"
,,"Option","AVGO250613P00235000",2,,"0.00","Jun 13, 2025"
,,"Option","AVGO250613P00230000",-2,,"0.00","Jun 13, 2025"
,,"Option","ADBE250613P00375000",2,,"0.00","Jun 13, 2025"
,,"Option","ADBE250613P00370000",-2,,"0.00","Jun 13, 2025"
"RIVN250620P00015000","1.17","Trade","RIVN Jun 20, 2025 $15.00 Put",-4,"0.00","467.53","Jun 12, 2025"
"HOOD250620P00071000","1.37","Trade","HOOD Jun 20, 2025 $71.00 Put",-2,"0.00","273.74","Jun 12, 2025"
"QQQ250627P00536000","8.20","Trade","QQQ Jun 27, 2025 $536.00 Put",6,"0.00","-4920.70","Jun 12, 2025"
"SHOP250620P00110000","3.01","Trade","SHOP Jun 20, 2025 $110.00 Put",-2,"0.00","601.74","Jun 12, 2025"
"RIVN250815C00013000","2.07","Trade","RIVN Aug 15, 2025 $13.00 Call",-12,"0.00","2482.58","Jun 12, 2025"
"SHOP250815C00105000","13.17","Trade","SHOP Aug 15, 2025 $105.00 Call",-2,"0.00","2633.74","Jun 12, 2025"
"WMT","93.96","Trade","WMT",500,"0.00","-46977.55","Jun 12, 2025"
"HOOD260116C00070000","18.25","Trade","HOOD Jan 16, 2026 $70.00 Call",-4,"0.00","7299.53","Jun 12, 2025"
"CRWV250627P00100000","1.31","Trade","CRWV Jun 27, 2025 $100.00 Put",1,"0.00","-131.12","Jun 12, 2025"
"CRWV250627P00120000","5.37","Trade","CRWV Jun 27, 2025 $120.00 Put",-2,"0.00","1073.75","Jun 12, 2025"
"COIN250620P00237500","4.50","Trade","COIN Jun 20, 2025 $237.50 Put",2,"0.00","-900.24","Jun 12, 2025"
"COIN250620P00250000","12.00","Trade","COIN Jun 20, 2025 $250.00 Put",-2,"0.00","2399.75","Jun 12, 2025"
"GLD250815C00309000","12.25","Trade","GLD Aug 15, 2025 $309.00 Call",2,"0.00","-2450.24","Jun 12, 2025"
"COST250718C01040000","12.60","Trade","COST Jul 18, 2025 $1,040.00 Call",2,"0.00","-2520.24","Jun 12, 2025"
"SLV250620P00033500","0.86","Trade","SLV Jun 20, 2025 $33.50 Put",-4,"0.00","343.53","Jun 12, 2025"
"CVNA250718P00310000","14.01","Trade","CVNA Jul 18, 2025 $310.00 Put",2,"0.00","-2802.24","Jun 12, 2025"
"AMD260116C00130000","13.10","Trade","AMD Jan 16, 2026 $130.00 Call",2,"0.00","-2620.24","Jun 12, 2025"
"HOOD260116C00080000","14.15","Trade","HOOD Jan 16, 2026 $80.00 Call",4,"0.00","-5660.46","Jun 12, 2025"
"QQQ250620P00531000","4.03","Trade","QQQ Jun 20, 2025 $531.00 Put",-4,"0.00","1612.50","Jun 12, 2025"
"COIN250627C00252500","4.75","Trade","COIN Jun 27, 2025 $252.50 Call",-2,"0.00","949.75","Jun 12, 2025"
"RIVN250815C00013000","2.11","Trade","RIVN Aug 15, 2025 $13.00 Call",-4,"0.00","843.52","Jun 12, 2025"
"COIN250620P00250000","11.95","Trade","COIN Jun 20, 2025 $250.00 Put",-2,"0.00","2389.75","Jun 12, 2025"
"CRWV250627P00140000","14.43","Trade","CRWV Jun 27, 2025 $140.00 Put",1,"0.00","-1443.12","Jun 12, 2025"
"BABA250815C00125000","6.20","Trade","BABA Aug 15, 2025 $125.00 Call",-2,"0.00","1239.74","Jun 11, 2025"
"COIN260116C00320000","28.90","Trade","COIN Jan 16, 2026 $320.00 Call",2,"0.00","-5780.24","Jun 11, 2025"
"COIN250627C00252500","9.55","Trade","COIN Jun 27, 2025 $252.50 Call",2,"0.00","-1910.24","Jun 11, 2025"
"AMZN250620P00217500","5.35","Trade","AMZN Jun 20, 2025 $217.50 Put",-2,"0.00","1069.74","Jun 11, 2025"
"EXC","42.93","Trade","EXC",-600,"0.00","25757.85","Jun 11, 2025"
"SHOP250815C00105000","16.98","Trade","SHOP Aug 15, 2025 $105.00 Call",-2,"0.00","3395.75","Jun 11, 2025"
"COIN250620P00250000","7.35","Trade","COIN Jun 20, 2025 $250.00 Put",4,"0.00","-2940.46","Jun 11, 2025"
"AMZN260116C00230000","17.81","Trade","AMZN Jan 16, 2026 $230.00 Call",-2,"0.00","3561.74","Jun 11, 2025"
"COIN250620P00245000","4.75","Trade","COIN Jun 20, 2025 $245.00 Put",-2,"0.00","949.74","Jun 11, 2025"
"BABA250815C00125000","7.17","Trade","BABA Aug 15, 2025 $125.00 Call",2,"0.00","-1434.24","Jun 10, 2025"
"AMD260116C00130000","15.85","Trade","AMD Jan 16, 2026 $130.00 Call",2,"0.00","-3170.24","Jun 10, 2025"
"QQQ250620P00531000","4.67","Trade","QQQ Jun 20, 2025 $531.00 Put",-2,"0.00","933.74","Jun 10, 2025"
"QQQ250620P00531000","4.69","Trade","QQQ Jun 20, 2025 $531.00 Put",-2,"0.00","937.74","Jun 10, 2025"
"SLV250620P00033500","0.82","Trade","SLV Jun 20, 2025 $33.50 Put",4,"0.00","-328.46","Jun 10, 2025"
"AAPL260116C00215000","14.20","Trade","AAPL Jan 16, 2026 $215.00 Call",-2,"0.00","2839.74","Jun 10, 2025"
"COIN250620P00245000","3.27","Trade","COIN Jun 20, 2025 $245.00 Put",2,"0.00","-654.24","Jun 10, 2025"
"RIVN250620P00015000","0.82","Trade","RIVN Jun 20, 2025 $15.00 Put",-2,"0.00","163.75","Jun 10, 2025"
"SLV260116C00028000","6.35","Trade","SLV Jan 16, 2026 $28.00 Call",-2,"0.00","1269.75","Jun 10, 2025"
"MSFT260116C00500000","23.65","Trade","MSFT Jan 16, 2026 $500.00 Call",-2,"0.00","4729.75","Jun 10, 2025"
"AMD260116C00105000","28.66","Trade","AMD Jan 16, 2026 $105.00 Call",-2,"0.00","5731.74","Jun 10, 2025"
"COIN260116C00320000","28.60","Trade","COIN Jan 16, 2026 $320.00 Call",2,"0.00","-5720.24","Jun 10, 2025"
"SHOP250815C00105000","13.90","Trade","SHOP Aug 15, 2025 $105.00 Call",2,"0.00","-2780.24","Jun 10, 2025"
"QQQ250620P00531000","4.80","Trade","QQQ Jun 20, 2025 $531.00 Put",-2,"0.00","959.75","Jun 10, 2025"
"AMZN250620P00217500","3.95","Trade","AMZN Jun 20, 2025 $217.50 Put",2,"0.00","-790.24","Jun 10, 2025"
"SHOP250620P00110000","3.15","Trade","SHOP Jun 20, 2025 $110.00 Put",2,"0.00","-630.24","Jun 10, 2025"
"RIVN250815C00013000","2.49","Trade","RIVN Aug 15, 2025 $13.00 Call",-6,"0.00","1493.28","Jun 10, 2025"
"HOOD250620P00071000","2.16","Trade","HOOD Jun 20, 2025 $71.00 Put",2,"0.00","-432.24","Jun 10, 2025"
"EXC","42.56","Trade","EXC",600,"0.00","-25534.85","Jun 10, 2025"
"HOOD260116C00070000","17.35","Trade","HOOD Jan 16, 2026 $70.00 Call",2,"0.00","-3470.24","Jun 10, 2025"
"RIVN250620P00015000","1.05","Trade","RIVN Jun 20, 2025 $15.00 Put",6,"0.00","-630.70","Jun 09, 2025"
"HOOD250613P00074000","5.10","Trade","HOOD Jun 13, 2025 $74.00 Put",-2,"0.00","1019.75","Jun 09, 2025"
"AVGO250613P00235000","0.96","Trade","AVGO Jun 13, 2025 $235.00 Put",-2,"0.00","191.74","Jun 09, 2025"
"AVGO250613P00230000","0.46","Trade","AVGO Jun 13, 2025 $230.00 Put",2,"0.00","-92.24","Jun 09, 2025"
"ORCL250613P00155000","0.56","Trade","ORCL Jun 13, 2025 $155.00 Put",2,"0.00","-112.24","Jun 09, 2025"
"QQQ250620P00531000","6.04","Trade","QQQ Jun 20, 2025 $531.00 Put",4,"0.00","-2416.46","Jun 09, 2025"
"ORCL250613P00160000","1.05","Trade","ORCL Jun 13, 2025 $160.00 Put",-2,"0.00","209.74","Jun 09, 2025"
"RIVN250815C00013000","2.27","Trade","RIVN Aug 15, 2025 $13.00 Call",22,"0.00","-4996.53","Jun 09, 2025"
"QCOM250613P00150000","0.63","Trade","QCOM Jun 13, 2025 $150.00 Put",-2,"0.00","125.74","Jun 09, 2025"
"CRWD250613P00445000","1.21","Trade","CRWD Jun 13, 2025 $445.00 Put",-2,"0.00","241.75","Jun 09, 2025"
"CRWD250613P00440000","0.88","Trade","CRWD Jun 13, 2025 $440.00 Put",2,"0.00","-176.24","Jun 09, 2025"
"QCOM250613P00145000","0.18","Trade","QCOM Jun 13, 2025 $145.00 Put",2,"0.00","-36.24","Jun 09, 2025"
"ADBE250613P00370000","1.90","Trade","ADBE Jun 13, 2025 $370.00 Put",2,"0.00","-380.24","Jun 09, 2025"
"AMZN260116C00230000","16.72","Trade","AMZN Jan 16, 2026 $230.00 Call",-2,"0.00","3343.75","Jun 09, 2025"
"HOOD250718C00075000","3.97","Trade","HOOD Jul 18, 2025 $75.00 Call",-4,"0.00","1587.52","Jun 09, 2025"
"ADBE250613P00375000","2.51","Trade","ADBE Jun 13, 2025 $375.00 Put",-2,"0.00","501.74","Jun 09, 2025"
"SHOP250815C00105000","12.55","Trade","SHOP Aug 15, 2025 $105.00 Call",-2,"0.00","2509.74","Jun 09, 2025"
"HOOD250718C00075000","7.55","Trade","HOOD Jul 18, 2025 $75.00 Call",4,"0.00","-3020.46","Jun 06, 2025"
"HOOD250613P00074000","2.51","Trade","HOOD Jun 13, 2025 $74.00 Put",2,"0.00","-502.24","Jun 06, 2025"
"SLV260116C00028000","6.03","Trade","SLV Jan 16, 2026 $28.00 Call",-4,"0.00","2411.52","Jun 06, 2025"
"QQQ250620P00531000","7.08","Trade","QQQ Jun 20, 2025 $531.00 Put",-2,"0.00","1415.75","Jun 06, 2025"
